batch_size,lrate,neurons,objective,elapsed_sec
3,0.214885810152176,168,-0.073683782666922,8130.94772648811
10,0.258676848709748,197,-0.075951267033815,7890.36223983765
6,0.342708691662627,89,-0.077305509150028,4602.08595895767
8,0.480316262606083,157,-0.078474234044552,3809.49643564224
7,0.609904895113903,80,-0.078943926841021,3477.69134426117
8,0.994139182907281,45,-0.079137822985649,18232.136245966
2,0.570763430159151,99,-0.083397579193115,11213.0508828163
10,0.288364276903984,198,-0.086575297638774,7481.93829870224
10,0.555203009532437,135,-0.087489821016789,2630.68498158455
4,0.304552859361013,153,-0.089039498567581,6020.43416571617
5,0.446707555603586,128,-0.089332049712539,4626.50446295738
2,0.259787030477466,153,-0.090957279875875,11638.8791697025
3,0.247865382300083,199,-0.093863666802645,12266.1483688355
8,0.255010598949701,198,-0.097872331738472,8451.48535823822
8,0.991558822674128,46,-0.09793144017458,17114.2321634293
8,0.62209186043792,169,-0.102008792757988,3815.9155087471
7,0.367743873427725,91,-0.103049023449421,3463.55645298958
1,0.375621039330579,66,-0.104756298288703,21186.9607191086
6,0.603302336652225,199,-0.105680693686008,8242.56124830246
3,0.36521345224007,199,-0.106875220313668,14330.1808121204
10,0.360647695924095,184,-0.115046963095665,5003.51892256737
9,0.915261199566835,56,-0.115978800877929,3332.36898636818
5,0.271993616756729,199,-0.12155943363905,8634.20823335648
6,0.702100397414886,58,-0.122846054285765,4351.05458331108
9,0.334757827863974,197,-0.125300158932805,8959.81729698181
10,0.531870872694329,77,-0.125660996884108,2450.82541799545
4,0.996351117855561,46,-0.128282576799393,5303.77990245819
7,0.398907427875439,104,-0.137425214797258,3583.65517091751
4,0.332754232141038,109,-0.139780992269516,5615.31179237366
1,0.903889891978573,48,-0.143564337864518,19987.164598465
5,0.993670825165277,68,-0.144037418067455,18267.7407002449
2,0.744240019019955,69,-0.150392167270184,10655.7000212669
5,0.274744839720305,196,-0.150718148797751,9682.45944595337
6,0.618444172280769,74,-0.153123526275158,4396.08382225037
4,0.66690386198106,199,-0.153199623525143,9793.01299118996
9,0.282259484597873,139,-0.154314811527729,3689.10332036018
3,0.401209232240262,199,-0.15655095204711,12591.0812327862
10,0.65238799986952,198,-0.180484734475613,8727.4534277916
3,0.374234900585352,199,-0.187072758376598,8764.02220320702
4,0.265739137981149,199,-0.187664526700974,9914.37803864479
1,0.751253728497187,42,-0.187669306993485,20006.4912865162
9,0.722691074256073,195,-0.190914657711983,4081.38958048821
7,0.917885301598924,54,-0.193916668742895,3443.29069542885
6,0.535893572347819,197,-0.196456776559353,5134.17320728302
9,0.381014132777943,114,-0.204253451526165,3544.42420578003
2,0.353536810886515,199,-0.210169410705566,15980.4289605618
7,0.377453938202415,197,-0.21080189421773,9398.28987383842
9,0.377907598170539,91,-0.213821512460709,3512.4006383419
4,0.949638206939461,195,-0.216028410196304,19530.8857040405
9,0.330320533737774,196,-0.216316274553537,9074.24603676796
2,0.327250618727305,199,-0.216872988641262,16085.34847188
6,0.619538413578883,115,-0.220688439905643,4716.82494020462
2,0.945057653002052,53,-0.225975550711155,10250.6372959614
10,0.350362306931396,132,-0.226526118814945,2620.68974852562
2,0.786048674526501,73,-0.226938073337078,10650.8531780243
3,0.805686987148753,196,-0.228036416321993,15339.3923854828
3,0.686623700731405,136,-0.232309478521347,8116.36957573891
3,0.59765898367108,156,-0.242171420902014,7987.53311157227
10,0.362733396384389,199,-0.244597360491753,6919.04862499237
6,0.601369454256121,55,-0.248757842183113,4395.69281458855
6,0.597505626187301,95,-0.255589030683041,4556.76990532875
10,0.993604068224334,46,-0.258567973971367,15424.5408821106
6,0.347274670376127,112,-0.259376136958599,4626.80150747299
10,0.381922910285863,114,-0.262718498706818,2491.75958800316
7,0.6511147105488,155,-0.264175608754158,3819.76100540161
3,0.453778472164036,199,-0.274337224662304,12366.1673166752
4,0.991909171663178,195,-0.283066177368164,20779.6846315861
10,0.625499184103779,195,-0.285819426178932,9078.66273546219
7,0.368912243659181,196,-0.290212385356426,9439.91291022301
3,0.45570680977421,199,-0.291333827376366,12214.89529562
3,0.451481949959832,199,-0.300825382769108,12565.8016738892
8,0.993673035443481,59,-0.303249192237854,16707.3488328457
